#x y z Bx By Bz
0.0842105 0 9.20513 0.0162673 0 2.44728
0.0842105 0 9.69231 0.0132355 0 2.27929
0.0842105 0 10.1795 0.0115327 0 2.13917
0.0842105 0 10.6667 0.0097924 0 2.01624
0.0842105 0 11.1538 0.00810831 0 1.9101
0.0842105 0 11.641 0.0072944 0 1.82682
0.0842105 0 12.1282 0.00720513 0 1.73627
0.0842105 0 12.6154 0.00318623 0 1.67867
0.0842105 0 13.1026 0.00265726 0 1.64914
0.0842105 0 13.5897 0.00607189 0 1.60355
0.0842105 0 14.0769 0.00770118 0 1.50992
0.0842105 0 14.5641 -0.00746086 0 1.49808
0.0842105 0 15.0513 -0.0185989 0 1.67879
0.0842105 0 15.5385 0.00598569 0 1.76373
0.0842105 0 16.0256 0.000257676 0 1.6414
0.0842105 0 16.5128 -0.0143209 0 1.59803
0.0842105 0 17 -0.0466516 0 1.52867
0.126316 0 -2 -0.292372 0 4.25827
0.126316 0 -1.51282 -0.363068 0 6.70006
0.126316 0 -1.02564 -0.429384 0 9.89843
0.126316 0 -0.538462 -0.414928 0 13.0672
0.126316 0 -0.0512821 -0.404553 0 16.4045
0.126316 0 0.435897 -0.191214 0 18.703
0.126316 0 0.923077 -0.038132 0 19.5646
0.126316 0 1.41026 0.141912 0 19.2053
0.126316 0 1.89744 0.297755 0 17.386
0.126316 0 2.38462 0.277789 0 15.1484
0.126316 0 2.87179 0.30317 0 12.8969
0.126316 0 3.35897 0.24207 0 10.765
0.126316 0 3.84615 0.196059 0 9.08944
0.126316 0 4.33333 0.162399 0 7.70217
0.126316 0 4.82051 0.136972 0 6.55906
0.126316 0 5.30769 0.0949812 0 5.66054
0.126316 0 5.79487 0.0906338 0 4.97071
0.126316 0 6.28205 0.0663637 0 4.34158
0.126316 0 6.76923 0.0580784 0 3.8854
0.126316 0 7.25641 0.0446487 0 3.47278
0.126316 0 7.74359 0.0402478 0 3.16281
0.126316 0 8.23077 0.0323155 0 2.8674
0.126316 0 8.71795 0.02686 0 2.65267
0.126316 0 9.20513 0.0243835 0 2.44678
0.126316 0 9.69231 0.0198576 0 2.279
0.126316 0 10.1795 0.0173134 0 2.13907
0.126316 0 10.6667 0.014659 0 2.01614
0.126316 0 11.1538 0.0121455 0 1.90977
0.126316 0 11.641 0.0109047 0 1.82703
0.126316 0 12.1282 0.0108324 0 1.73582
0.126316 0 12.6154 0.00473513 0 1.67841
0.126316 0 13.1026 0.00394355 0 1.64929
0.126316 0 13.5897 0.00906949 0 1.60416
0.126316 0 14.0769 0.0117004 0 1.50905
0.126316 0 14.5641 -0.0111674 0 1.49598
0.126316 0 15.0513 -0.0282742 0 1.67991
0.126316 0 15.5385 0.00935518 0 1.76646
0.126316 0 16.0256 0.00164361 0 1.63811
0.126316 0 16.5128 -0.01036 0 1.59578
0.126316 0 17 -0.0443305 0 1.52577
0.168421 0 -2 -0.390051 0 4.25581
0.168421 0 -1.51282 -0.483621 0 6.68665
0.168421 0 -1.02564 -0.57371 0 9.90301
0.168421 0 -0.538462 -0.552346 0 13.0611
0.168421 0 -0.0512821 -0.542116 0 16.4216
0.168421 0 0.435897 -0.253954 0 18.7216
0.168421 0 0.923077 -0.0512474 0 19.5799
0.168421 0 1.41026 0.188987 0 19.2262
0.168421 0 1.89744 0.399548 0 17.3897
0.168421 0 2.38462 0.369235 0 15.1487
0.168421 0 2.87179 0.405776 0 12.8954
0.168421 0 3.35897 0.322303 0 10.7589
0.168421 0 3.84615 0.261145 0 9.08582
0.168421 0 4.33333 0.216409 0 7.69839
0.168421 0 4.82051 0.183082 0 6.55636
0.168421 0 5.30769 0.126054 0 5.65739
0.168421 0 5.79487 0.121294 0 4.97084
0.168421 0 6.28205 0.0881398 0 4.33868
0.168421 0 6.76923 0.0776023 0 3.88557
0.168421 0 7.25641 0.059334 0 3.47093
0.168421 0 7.74359 0.0537386 0 3.16321
0.168421 0 8.23077 0.0429956 0 2.8659
0.168421 0 8.71795 0.0357809 0 2.65293
0.168421 0 9.20513 0.032487 0 2.44606
0.168421 0 9.69231 0.0265026 0 2.27859
0.168421 0 10.1795 0.0231303 0 2.13894
0.168421 0 10.6667 0.0195021 0 2.016
0.168421 0 11.1538 0.016178 0 1.90929
0.168421 0 11.641 0.0144855 0 1.82733
0.168421 0 12.1282 0.0145087 0 1.73517
0.168421 0 12.6154 0.00625117 0 1.67803
0.168421 0 13.1026 0.00520078 0 1.64949
0.168421 0 13.5897 0.0120388 0 1.60503
0.168421 0 14.0769 0.0159031 0 1.50781
0.168421 0 14.5641 -0.0148304 0 1.49304
0.168421 0 15.0513 -0.0384551 0 1.68152
0.168421 0 15.5385 0.0129209 0 1.77039
0.168421 0 16.0256 0.00241254 0 1.63332
0.168421 0 16.5128 -0.00599917 0 1.59353
0.168421 0 17 -0.0418353 0 1.52286
0.210526 0 -2 -0.487917 0 4.25313
0.210526 0 -1.51282 -0.603689 0 6.66891
0.210526 0 -1.02564 -0.719108 0 9.90961
0.210526 0 -0.538462 -0.688884 0 13.0527
0.210526 0 -0.0512821 -0.682117 0 16.4443
0.210526 0 0.435897 -0.315793 0 18.7454
0.210526 0 0.923077 -0.0647288 0 19.5994
0.210526 0 1.41026 0.235811 0 19.2533
0.210526 0 1.89744 0.503675 0 17.3942
0.210526 0 2.38462 0.459617 0 15.1491
0.210526 0 2.87179 0.509838 0 12.8935
0.210526 0 3.35897 0.402106 0 10.7511
0.210526 0 3.84615 0.325958 0 9.08118
0.210526 0 4.33333 0.270307 0 7.6934
0.210526 0 4.82051 0.229636 0 6.55299
0.210526 0 5.30769 0.156597 0 5.65329
0.210526 0 5.79487 0.152382 0 4.97119
0.210526 0 6.28205 0.109598 0 4.33487
0.210526 0 6.76923 0.0972849 0 3.88592
0.210526 0 7.25641 0.0738374 0 3.4685
0.210526 0 7.74359 0.0673008 0 3.16383
0.210526 0 8.23077 0.0535899 0 2.86391
0.210526 0 8.71795 0.0446763 0 2.65332
0.210526 0 9.20513 0.0405677 0 2.4451
0.210526 0 9.69231 0.0331883 0 2.27806
0.210526 0 10.1795 0.0290058 0 2.13879
0.210526 0 10.6667 0.0243096 0 2.01585
0.210526 0 11.1538 0.0202032 0 1.90865
0.210526 0 11.641 0.0180225 0 1.82775
0.210526 0 12.1282 0.0182512 0 1.7343
0.210526 0 12.6154 0.0077236 0 1.67756
0.210526 0 13.1026 0.00642027 0 1.64975
0.210526 0 13.5897 0.0149638 0 1.60617
0.210526 0 14.0769 0.0203878 0 1.50617
0.210526 0 14.5641 -0.0184244 0 1.48922
0.210526 0 15.0513 -0.049349 0 1.68367
0.210526 0 15.5385 0.0167236 0 1.77559
0.210526 0 16.0256 0.00215223 0 1.62635
0.210526 0 16.5128 -0.00090155 0 1.59123
0.210526 0 17 -0.0388683 0 1.52017
0.252632 0 -2 -0.58601 0 4.25067
0.252632 0 -1.51282 -0.723036 0 6.64644
0.252632 0 -1.02564 -0.865904 0 9.91886
0.252632 0 -0.538462 -0.824169 0 13.0416
0.252632 0 -0.0512821 -0.825311 0 16.473
0.252632 0 0.435897 -0.376448 0 18.7745
0.252632 0 0.923077 -0.0786949 0 19.6233
0.252632 0 1.41026 0.282247 0 19.2866
0.252632 0 1.89744 0.610932 0 17.3991
0.252632 0 2.38462 0.548568 0 15.1496
0.252632 0 2.87179 0.615897 0 12.8911
0.252632 0 3.35897 0.481316 0 10.7417
0.252632 0 3.84615 0.390356 0 9.07549
0.252632 0 4.33333 0.324052 0 7.68709
0.252632 0 4.82051 0.276816 0 6.54908
0.252632 0 5.30769 0.186445 0 5.6482
0.252632 0 5.79487 0.184056 0 4.97191
0.252632 0 6.28205 0.130625 0 4.3301
0.252632 0 6.76923 0.117183 0 3.88657
0.252632 0 7.25641 0.0880912 0 3.46541
0.252632 0 7.74359 0.0809538 0 3.16476
0.252632 0 8.23077 0.064061 0 2.86137
