#x y z Bx By Bz
-1.75 0.0947368 24.8 -0.00933086 0.0014749 -0.0315611
-1.75 0.0947368 25.0667 -0.0166423 0.00261707 -0.0450672
-1.75 0.0947368 25.3333 -0.0315669 0.0049299 -0.064006
-1.75 0.0947368 25.6 -0.061817 0.0096116 -0.0896668
-1.75 0.0947368 25.8667 -0.126066 0.0195622 -0.11977
-1.75 0.0947368 26.1333 -0.272402 0.0422465 -0.107607
-1.75 0.0947368 26.4 -0.220222 0.0340271 0.112114
-1.75 0.126316 16 -0.0305141 0.00220611 0.00519978
-1.75 0.126316 16.2667 -0.0307863 0.00222626 0.010731
-1.75 0.126316 16.5333 -0.0280388 0.00202875 0.0150652
-1.75 0.126316 16.8 -0.0238742 0.0017292 0.0174386
-1.75 0.126316 17.0667 -0.0195877 0.00142101 0.0181234
-1.75 0.126316 17.3333 -0.0158115 0.00114976 0.017713
-1.75 0.126316 17.6 -0.0127187 0.000927922 0.0167128
-1.75 0.126316 17.8667 -0.0102708 0.000752727 0.0154529
-1.75 0.126316 18.1333 -0.0083613 0.000616525 0.014122
-1.75 0.126316 18.4 -0.00687764 0.000511258 0.0128177
-1.75 0.126316 18.6667 -0.00572307 0.000430018 0.0115842
-1.75 0.126316 18.9333 -0.00482088 0.000367376 0.0104365
-1.75 0.126316 19.2 -0.00411289 0.000319294 0.00937361
-1.75 0.126316 19.4667 -0.00355657 0.000282941 0.00838652
-1.75 0.126316 19.7333 -0.00312262 0.000256581 0.00746212
-1.75 0.126316 20 -0.00279396 0.000239578 0.00658627
-1.75 0.126316 20.2667 -0.00256579 0.00023246 0.00574818
-1.75 0.126316 20.5333 -0.00244271 0.000236488 0.00495068
-1.75 0.126316 20.8 -0.00241691 0.00025082 0.00422541
-1.75 0.126316 21.0667 -0.00241594 0.000266293 0.00361296
-1.75 0.126316 21.3333 -0.00231579 0.000267647 0.00306396
-1.75 0.126316 21.6 -0.00210557 0.000253959 0.00242646
-1.75 0.126316 21.8667 -0.00191483 0.000241919 0.00163425
-1.75 0.126316 22.1333 -0.00182153 0.000242515 0.000727679
-1.75 0.126316 22.4 -0.00182642 0.000257436 -0.00026789
-1.75 0.126316 22.6667 -0.00191389 0.000286155 -0.00136871
-1.75 0.126316 22.9333 -0.00207571 0.000328985 -0.00261891
-1.75 0.126316 23.2 -0.00231091 0.000387304 -0.0040869
-1.75 0.126316 23.4667 -0.00262293 0.000463409 -0.00587839
-1.75 0.126316 23.7333 -0.00302658 0.000561998 -0.00816685
-1.75 0.126316 24 -0.00358122 0.000696446 -0.0112417
-1.75 0.126316 24.2667 -0.00447411 0.000904879 -0.0155651
-1.75 0.126316 24.5333 -0.00617716 0.0012816 -0.0218156
-1.75 0.126316 24.8 -0.00969312 0.00202848 -0.0308949
-1.75 0.126316 25.0667 -0.0169417 0.00353727 -0.0439145
-1.75 0.126316 25.3333 -0.0315544 0.00655711 -0.0622016
-1.75 0.126316 25.6 -0.0610641 0.0126481 -0.0870123
-1.75 0.126316 25.8667 -0.123633 0.0255706 -0.1158
-1.75 0.126316 26.1333 -0.263987 0.0545808 -0.101421
-1.75 0.126316 26.4 -0.21543 0.0443835 0.108462
-1.75 0.157895 16 -0.0303729 0.00274491 0.00522049
-1.75 0.157895 16.2667 -0.0306475 0.00277032 0.010717
-1.75 0.157895 16.5333 -0.0279252 0.0025257 0.0150296
-1.75 0.157895 16.8 -0.023791 0.002154 0.0173968
-1.75 0.157895 17.0667 -0.0195302 0.00177108 0.0180844
-1.75 0.157895 17.3333 -0.0157727 0.0014337 0.0176801
-1.75 0.157895 17.6 -0.0126925 0.00115754 0.0166865
-1.75 0.157895 17.8667 -0.0102531 0.000939306 0.0154324
-1.75 0.157895 18.1333 -0.00834912 0.000769555 0.0141061
-1.75 0.157895 18.4 -0.00686917 0.000638303 0.0128054
-1.75 0.157895 18.6667 -0.00571708 0.000536974 0.0115747
-1.75 0.157895 18.9333 -0.00481656 0.00045882 0.0104292
-1.75 0.157895 19.2 -0.00410971 0.000398813 0.00936804
-1.75 0.157895 19.4667 -0.00355413 0.000353429 0.00838237
-1.75 0.157895 19.7333 -0.00312062 0.000320499 0.00745923
-1.75 0.157895 20 -0.00279203 0.000299216 0.00658463
-1.75 0.157895 20.2667 -0.00256338 0.000290203 0.00574793
-1.75 0.157895 20.5333 -0.00243879 0.000294963 0.00495196
-1.75 0.157895 20.8 -0.00241008 0.000312391 0.00422769
-1.75 0.157895 21.0667 -0.002406 0.000331233 0.00361435
-1.75 0.157895 21.3333 -0.00230576 0.000332898 0.00306288
-1.75 0.157895 21.6 -0.00209886 0.000316288 0.00242438
-1.75 0.157895 21.8667 -0.00191134 0.000301738 0.00163339
-1.75 0.157895 22.1333 -0.00181981 0.000302768 0.000728671
-1.75 0.157895 22.4 -0.00182563 0.000321575 -0.000265145
-1.75 0.157895 22.6667 -0.00191419 0.000357663 -0.00136436
-1.75 0.157895 22.9333 -0.00207869 0.000411703 -0.00261288
-1.75 0.157895 23.2 -0.00232096 0.00048598 -0.00407835
-1.75 0.157895 23.4667 -0.00264973 0.000584489 -0.00586388
-1.75 0.157895 23.7333 -0.00308814 0.000714951 -0.00813551
-1.75 0.157895 24 -0.0037051 0.000896294 -0.0111656
-1.75 0.157895 24.2667 -0.0046911 0.00117707 -0.015385
-1.75 0.157895 24.5333 -0.00650048 0.00167126 -0.0214263
-1.75 0.157895 24.8 -0.0100809 0.00261808 -0.0301427
-1.75 0.157895 25.0667 -0.0172517 0.00448247 -0.0426142
-1.75 0.157895 25.3333 -0.031503 0.00816463 -0.0601565
-1.75 0.157895 25.6 -0.0601474 0.0155572 -0.0839684
-1.75 0.157895 25.8667 -0.120699 0.0311922 -0.111165
-1.75 0.157895 26.1333 -0.253801 0.0655826 -0.0942415
-1.75 0.157895 26.4 -0.209442 0.0539392 0.103999
-1.75 0.189474 16 -0.0302018 0.0032754 0.00524564
-1.75 0.189474 16.2667 -0.0304795 0.00330622 0.0107
-1.75 0.189474 16.5333 -0.0277874 0.00301594 0.0149866
-1.75 0.189474 16.8 -0.02369 0.00257388 0.017346
-1.75 0.189474 17.0667 -0.0194602 0.00211773 0.018037
-1.75 0.189474 17.3333 -0.0157253 0.00171532 0.0176402
-1.75 0.189474 17.6 -0.0126607 0.0013856 0.0166546
-1.75 0.189474 17.8667 -0.0102315 0.00112483 0.0154074
-1.75 0.189474 18.1333 -0.00833428 0.000921856 0.0140868
-1.75 0.189474 18.4 -0.00685884 0.000764839 0.0127904
-1.75 0.189474 18.6667 -0.00570977 0.000643566 0.0115632
-1.75 0.189474 18.9333 -0.00481129 0.000549997 0.0104203
-1.75 0.189474 19.2 -0.00410582 0.00047813 0.00936125
-1.75 0.189474 19.4667 -0.00355116 0.000423753 0.0083773
-1.75 0.189474 19.7333 -0.00311817 0.000384267 0.0074557
-1.75 0.189474 20 -0.00278968 0.000358685 0.00658262
-1.75 0.189474 20.2667 -0.00256045 0.000347703 0.00574761
-1.75 0.189474 20.5333 -0.00243407 0.000353022 0.00495348
-1.75 0.189474 20.8 -0.00240189 0.00037324 0.0042304
-1.75 0.189474 21.0667 -0.00239415 0.000395138 0.003616
-1.75 0.189474 21.3333 -0.0022938 0.000397098 0.00306161
-1.75 0.189474 21.6 -0.00209082 0.000377877 0.00242193
-1.75 0.189474 21.8667 -0.00190713 0.000361131 0.00163239
-1.75 0.189474 22.1333 -0.0018177 0.000362771 0.000729921
-1.75 0.189474 22.4 -0.00182458 0.000385551 -0.000261745
-1.75 0.189474 22.6667 -0.00191428 0.000429093 -0.00135894
-1.75 0.189474 22.9333 -0.00208152 0.000494546 -0.00260528
-1.75 0.189474 23.2 -0.00233096 0.000585348 -0.00406754
-1.75 0.189474 23.4667 -0.00267663 0.000707638 -0.00584601
-1.75 0.189474 23.7333 -0.00314991 0.000872869 -0.00809896
-1.75 0.189474 24 -0.00382887 0.0011063 -0.0110812
-1.75 0.189474 24.2667 -0.00490646 0.00146705 -0.0151913
-1.75 0.189474 24.5333 -0.00681847 0.0020869 -0.0210155
-1.75 0.189474 24.8 -0.0104562 0.0032368 -0.0293562
-1.75 0.189474 25.0667 -0.0175359 0.00544403 -0.0412565
-1.75 0.189474 25.3333 -0.031396 0.0097422 -0.0580074
-1.75 0.189474 25.6 -0.0590944 0.0183229 -0.0807203
-1.75 0.189474 25.8667 -0.117371 0.0363829 -0.106106
-1.75 0.189474 26.1333 -0.242234 0.0750985 -0.0864916
-1.75 0.189474 26.4 -0.202388 0.0625492 0.0988825
-1.75 0.221053 16 -0.0300019 0.00379607 0.0052751
-1.75 0.221053 16.2667 -0.0302829 0.00383245 0.0106803
-1.75 0.221053 16.5333 -0.027626 0.00349824 0.0149362
-1.75 0.221053 16.8 -0.0235715 0.00298791 0.0172865
-1.75 0.221053 17.0667 -0.0193781 0.00246033 0.0179813
-1.75 0.221053 17.3333 -0.0156697 0.0019942 0.0175934
-1.75 0.221053 17.6 -0.0126232 0.0016118 0.016617
-1.75 0.221053 17.8667 -0.010206 0.00130908 0.015378
-1.75 0.221053 18.1333 -0.00831681 0.00107329 0.014064
-1.75 0.221053 18.4 -0.00684668 0.000890765 0.0127728
-1.75 0.221053 18.6667 -0.00570116 0.000749725 0.0115496
-1.75 0.221053 18.9333 -0.00480509 0.000640856 0.0104098
-1.75 0.221053 19.2 -0.00410124 0.000557205 0.00935323
-1.75 0.221053 19.4667 -0.00354765 0.000493881 0.00837132
-1.75 0.221053 19.7333 -0.00311528 0.000447856 0.00745153
-1.75 0.221053 20 -0.00278691 0.000417954 0.00658024
-1.75 0.221053 20.2667 -0.00255702 0.000404918 0.0057472
-1.75 0.221053 20.5333 -0.00242858 0.000410593 0.00495519
-1.75 0.221053 20.8 -0.00239245 0.000433253 0.0042335
-1.75 0.221053 21.0667 -0.00238053 0.000457853 0.00361789
-1.75 0.221053 21.3333 -0.00228007 0.000460088 0.00306016
-1.75 0.221053 21.6 -0.00208156 0.000438609 0.00241915
-1.75 0.221053 21.8667 -0.00190225 0.000420024 0.00163128
-1.75 0.221053 22.1333 -0.00181522 0.000422476 0.000731447
-1.75 0.221053 22.4 -0.00182326 0.00044932 -0.000257669
-1.75 0.221053 22.6667 -0.00191407 0.000500384 -0.00135241
-1.75 0.221053 22.9333 -0.00208389 0.000577403 -0.00259603
-1.75 0.221053 23.2 -0.00234009 0.000685158 -0.00405435
-1.75 0.221053 23.4667 -0.00270162 0.000832274 -0.00582476
-1.75 0.221053 23.7333 -0.0032074 0.00103444 -0.00805784
-1.75 0.221053 24 -0.00394353 0.00132373 -0.0109913
-1.75 0.221053 24.2667 -0.00510436 0.00176975 -0.0149931
-1.75 0.221053 24.5333 -0.00710711 0.00252035 -0.0206044
-1.75 0.221053 24.8 -0.0107888 0.00387347 -0.0285778
-1.75 0.221053 25.0667 -0.0177656 0.00640939 -0.0399148
-1.75 0.221053 25.3333 -0.0312207 0.0112784 -0.0558661
-1.75 0.221053 25.6 -0.0579297 0.0209344 -0.0774221
-1.75 0.221053 25.8667 -0.113742 0.0411171 -0.100833
-1.75 0.221053 26.1333 -0.229682 0.083058 -0.0785567
-1.75 0.221053 26.4 -0.194423 0.0701044 0.0932809
-1.75 0.252632 16 -0.0297741 0.00430553 0.00530876
-1.75 0.252632 16.2667 -0.0300588 0.00434764 0.0106579
-1.75 0.252632 16.5333 -0.0274418 0.00397143 0.0148789
-1.75 0.252632 16.8 -0.023436 0.00339523 0.0172185
-1.75 0.252632 17.0667 -0.0192841 0.00279826 0.0179176
-1.75 0.252632 17.3333 -0.015606 0.00226989 0.0175396
-1.75 0.252632 17.6 -0.0125801 0.00183585 0.0165739
-1.75 0.252632 17.8667 -0.0101768 0.00149187 0.0153442
-1.75 0.252632 18.1333 -0.00829673 0.00122371 0.0140378
-1.75 0.252632 18.4 -0.00683268 0.00101598 0.0127525
-1.75 0.252632 18.6667 -0.00569126 0.000855378 0.0115339
-1.75 0.252632 18.9333 -0.00479794 0.000731346 0.0103977
-1.75 0.252632 19.2 -0.00409596 0.000636 0.009344
-1.75 0.252632 19.4667 -0.00354361 0.000563782 0.00836444
-1.75 0.252632 19.7333 -0.00311196 0.000511237 0.00744672
-1.75 0.252632 20 -0.00278374 0.000476993 0.00657747
-1.75 0.252632 20.2667 -0.00255312 0.000461805 0.00574667
-1.75 0.252632 20.5333 -0.00242239 0.000467613 0.00495707
-1.75 0.252632 20.8 -0.00238187 0.00049233 0.00423693
-1.75 0.252632 21.0667 -0.00236534 0.000519246 0.00361998
-1.75 0.252632 21.3333 -0.00226477 0.000521737 0.00305858
-1.75 0.252632 21.6 -0.00207118 0.000498381 0.00241608
-1.75 0.252632 21.8667 -0.00189674 0.000478349 0.00163011
-1.75 0.252632 22.1333 -0.00181236 0.000481834 0.000733269
-1.75 0.252632 22.4 -0.00182164 0.000512837 -0.000252901
-1.75 0.252632 22.6667 -0.00191348 0.000571467 -0.00134474
-1.75 0.252632 22.9333 -0.00208557 0.000660136 -0.00258507
-1.75 0.252632 23.2 -0.00234772 0.000785093 -0.00403869
-1.75 0.252632 23.4667 -0.00272318 0.000957655 -0.00580012
-1.75 0.252632 23.7333 -0.00325732 0.00119801 -0.00801265
-1.75 0.252632 24 -0.00404271 0.00154523 -0.0108983
-1.75 0.252632 24.2667 -0.00527392 0.00207909 -0.0147966
-1.75 0.252632 24.5333 -0.00735026 0.00296201 -0.0202078
-1.75 0.252632 24.8 -0.0110587 0.00451523 -0.0278369
-1.75 0.252632 25.0667 -0.017922 0.00736464 -0.0386398
-1.75 0.252632 25.3333 -0.03097 0.0127619 -0.0538105
-1.75 0.252632 25.6 -0.0566733 0.0233846 -0.0741832
-1.75 0.252632 25.8667 -0.109893 0.0453825 -0.0955073
-1.75 0.252632 26.1333 -0.216516 0.089464 -0.0707536
-1.75 0.252632 26.4 -0.185721 0.0765353 0.0873672
-1.75 0.284211 16 -0.0295197 0.00480245 0.00534649
-1.75 0.284211 16.2667 -0.0298083 0.00485046 0.0106331
-1.75 0.284211 16.5333 -0.0272355 0.00443441 0.0148148
-1.75 0.284211 16.8 -0.0232841 0.00379499 0.0171424
-1.75 0.284211 17.0667 -0.0191785 0.00313091 0.0178462
-1.75 0.284211 17.3333 -0.0155343 0.00254199 0.0174792
-1.75 0.284211 17.6 -0.0125316 0.00205746 0.0165254
-1.75 0.284211 17.8667 -0.0101438 0.001673 0.0153061
-1.75 0.284211 18.1333 -0.00827408 0.00137298 0.0140082
-1.75 0.284211 18.4 -0.00681689 0.0011404 0.0127297
-1.75 0.284211 18.6667 -0.00568007 0.000960458 0.0115162
-1.75 0.284211 18.9333 -0.00478987 0.000821415 0.0103841
-1.75 0.284211 19.2 -0.00409 0.000714475 0.00933357
-1.75 0.284211 19.4667 -0.00353905 0.000633423 0.00835665
-1.75 0.284211 19.7333 -0.00310821 0.000574382 0.00744126
-1.75 0.284211 20 -0.00278017 0.000535771 0.00657431
-1.75 0.284211 20.2667 -0.00254875 0.000518327 0.00574601
-1.75 0.284211 20.5333 -0.00241552 0.000524027 0.00495908
-1.75 0.284211 20.8 -0.00237024 0.000550388 0.00424063
-1.75 0.284211 21.0667 -0.00234876 0.000579214 0.00362224
-1.75 0.284211 21.3333 -0.00224807 0.000581938 0.00305687
-1.75 0.284211 21.6 -0.0020598 0.000557107 0.00241279
-1.75 0.284211 21.8667 -0.00189063 0.000536048 0.00162892
-1.75 0.284211 22.1333 -0.00180914 0.000540803 0.000735407
-1.75 0.284211 22.4 -0.00181971 0.000576054 -0.000247429
-1.75 0.284211 22.6667 -0.00191245 0.000642271 -0.00133591
-1.75 0.284211 22.9333 -0.0020864 0.000742598 -0.00257237
-1.75 0.284211 23.2 -0.00235345 0.000884817 -0.00402052
-1.75 0.284211 23.4667 -0.00274041 0.00108301 -0.00577212
-1.75 0.284211 23.7333 -0.00329775 0.0013619 -0.00796377
-1.75 0.284211 24 -0.0041229 0.00176747 -0.0108034
-1.75 0.284211 24.2667 -0.00540944 0.00238914 -0.0146056
-1.75 0.284211 24.5333 -0.00753995 0.00340268 -0.019834
-1.75 0.284211 24.8 -0.0112567 0.00514997 -0.0271495
-1.75 0.284211 25.0667 -0.0179972 0.00829678 -0.0374586
-1.75 0.284211 25.3333 -0.0306424 0.0141823 -0.0518823
-1.75 0.284211 25.6 -0.0553402 0.025668 -0.0710666
-1.75 0.284211 25.8667 -0.105884 0.0491743 -0.0902373
-1.75 0.284211 26.1333 -0.203073 0.094378 -0.0633161
-1.75 0.284211 26.4 -0.176468 0.081814 0.0813071
-1.75 0.315789 16 -0.02924 0.00528564 0.00538812
-1.75 0.315789 16.2667 -0.0295326 0.00533971 0.0106059
-1.75 0.315789 16.5333 -0.0270081 0.00488614 0.0147443
-1.75 0.315789 16.8 -0.0231162 0.00418641 0.0170584
-1.75 0.315789 17.0667 -0.0190616 0.00345772 0.0177671
-1.75 0.315789 17.3333 -0.0154548 0.00281011 0.0174123
-1.75 0.315789 17.6 -0.0124779 0.00227637 0.0164715
-1.75 0.315789 17.8667 -0.0101072 0.00185228 0.0152639
-1.75 0.315789 18.1333 -0.00824889 0.00152098 0.0139753
-1.75 0.315789 18.4 -0.00679932 0.00126392 0.0127042
-1.75 0.315789 18.6667 -0.00566761 0.0010649 0.0114965
-1.75 0.315789 18.9333 -0.00478088 0.000911015 0.0103689
-1.75 0.315789 19.2 -0.00408336 0.000792592 0.00932194
-1.75 0.315789 19.4667 -0.00353397 0.000702776 0.00834796
-1.75 0.315789 19.7333 -0.00310404 0.000637265 0.00743517
-1.75 0.315789 20 -0.00277621 0.000594261 0.00657076
-1.75 0.315789 20.2667 -0.00254395 0.00057445 0.00574521
-1.75 0.315789 20.5333 -0.00240805 0.000579786 0.00496117
-1.75 0.315789 20.8 -0.0023577 0.000607362 0.00424456
