#x y z Bx By Bz
-1.75 0.0947368 27.7 0.0291188 -0.00472001 -0.0345686
-1.75 0.126316 16 -0.00913656 0.000478986 -0.0017562
-1.75 0.126316 16.3 -0.0141116 0.000852607 -0.00340664
-1.75 0.126316 16.6 -0.0198119 0.00127711 -0.00295284
-1.75 0.126316 16.9 -0.0247797 0.00164751 0.000133667
-1.75 0.126316 17.2 -0.0270687 0.00182359 0.00522922
-1.75 0.126316 17.5 -0.0258294 0.00174429 0.0103292
-1.75 0.126316 17.8 -0.0221867 0.00149092 0.0136769
-1.75 0.126316 18.1 -0.0178991 0.00119043 0.0149946
-1.75 0.126316 18.4 -0.0140364 0.000919984 0.0149029
-1.75 0.126316 18.7 -0.010928 0.000703359 0.0140711
-1.75 0.126316 19 -0.00854366 0.000538429 0.0129373
-1.75 0.126316 19.3 -0.00674684 0.000415423 0.0117363
-1.75 0.126316 19.6 -0.0053969 0.000324293 0.0105789
-1.75 0.126316 19.9 -0.0043785 0.000256844 0.00950899
-1.75 0.126316 20.2 -0.00360483 0.000206971 0.00853729
-1.75 0.126316 20.5 -0.00301345 0.000170401 0.00765825
-1.75 0.126316 20.8 -0.00256166 0.000144425 0.00685904
-1.75 0.126316 21.1 -0.00222396 0.000127825 0.00612436
-1.75 0.126316 21.4 -0.00199204 0.000121009 0.005442
-1.75 0.126316 21.7 -0.00187287 0.000125686 0.00481683
-1.75 0.126316 22 -0.00185931 0.000140969 0.0042964
-1.75 0.126316 22.3 -0.00184669 0.000153377 0.00394172
-1.75 0.126316 22.6 -0.00167269 0.000142687 0.00366741
-1.75 0.126316 22.9 -0.00138547 0.000115096 0.00328755
-1.75 0.126316 23.2 -0.00115399 9.22252e-05 0.00280089
-1.75 0.126316 23.5 -0.00101748 8.02846e-05 0.0022923
-1.75 0.126316 23.8 -0.000940906 7.57466e-05 0.00179909
-1.75 0.126316 24.1 -0.00087661 7.26381e-05 0.00131127
-1.75 0.126316 24.4 -0.000799189 6.81897e-05 0.000755519
-1.75 0.126316 24.7 -0.000827171 8.28421e-05 1.74518e-05
-1.75 0.126316 25 -0.00130244 0.000173425 -0.000764377
-1.75 0.126316 25.3 -0.00223348 0.000336995 -0.000796816
-1.75 0.126316 25.6 -0.0021203 0.000298977 0.000568651
-1.75 0.126316 25.9 0.00122756 -0.000343925 0.00118296
-1.75 0.126316 26.2 0.00551383 -0.00114662 -0.00368586
-1.75 0.126316 26.5 0.00273951 -0.000552394 -0.0128741
-1.75 0.126316 26.8 -0.00915975 0.00184758 -0.0156904
-1.75 0.126316 27.1 -0.0190569 0.00380253 -0.00356196
-1.75 0.126316 27.4 -0.00675492 0.0011375 0.028153
-1.75 0.126316 27.7 0.0281333 -0.00607923 -0.0338046
-1.75 0.157895 16 -0.009131 0.000643244 -0.00171769
-1.75 0.157895 16.3 -0.014077 0.00110403 -0.00335827
-1.75 0.157895 16.6 -0.0197399 0.001628 -0.0029034
-1.75 0.157895 16.9 -0.0246713 0.00208476 0.000168298
-1.75 0.157895 17.2 -0.026944 0.00230071 0.00523449
-1.75 0.157895 17.5 -0.0257174 0.0022003 0.0103069
-1.75 0.157895 17.8 -0.0221032 0.00188395 0.0136419
-1.75 0.157895 18.1 -0.017843 0.00150878 0.0149599
-1.75 0.157895 18.4 -0.0140004 0.00117068 0.014874
-1.75 0.157895 18.7 -0.010905 0.000899392 0.0140487
-1.75 0.157895 19 -0.00852884 0.00069243 0.0129204
-1.75 0.157895 19.3 -0.00673716 0.000537725 0.0117238
