#x y z Bx By Bz
0.0842105 0 4.30303 -0.0412855 -0.0303845 5.02159
0.0842105 0 4.5 -0.0367709 -0.0309223 5.2458
0.0842105 0 4.69697 0.016619 -0.0305466 5.31119
0.0842105 0 4.89394 0.0601414 -0.0294835 5.12268
0.0842105 0 5.09091 0.0691064 -0.0279444 4.81227
0.0842105 0 5.28788 0.0589917 -0.0261105 4.51391
0.0842105 0 5.48485 0.0449277 -0.0241264 4.27575
0.0842105 0 5.68182 0.0317779 -0.0221012 4.10191
0.0842105 0 5.87879 0.0230382 -0.0201122 3.98054
0.0842105 0 6.07576 0.0202635 -0.018211 3.88491
0.0842105 0 6.27273 0.0205562 -0.0164288 3.79276
0.0842105 0 6.4697 0.0211035 -0.0147825 3.69764
0.0842105 0 6.66667 0.0238626 -0.0132779 3.59686
0.0842105 0 6.86364 0.0333363 -0.011914 3.46839
0.0842105 0 7.06061 0.0483536 -0.0106852 3.28004
0.0842105 0 7.25758 0.0606708 -0.00958281 3.0218
0.0842105 0 7.45455 0.0595276 -0.00859715 2.73385
0.0842105 0 7.65152 0.0467587 -0.0077178 2.48306
0.0842105 0 7.84848 0.0328203 -0.00693442 2.29888
0.0842105 0 8.04545 0.0220055 -0.00623713 2.17274
0.0842105 0 8.24242 0.0136037 -0.00561668 2.0911
0.0842105 0 8.43939 0.00807973 -0.00506457 2.04255
0.0842105 0 8.63636 0.00546359 -0.00457308 2.01226
0.0842105 0 8.83333 0.00352074 -0.00413528 1.99129
0.0842105 0 9.0303 5.7179e-05 -0.00374498 1.98224
0.0842105 0 9.22727 -0.00464325 -0.00339668 1.99314
0.0842105 0 9.42424 -0.00898106 -0.00308551 2.02556
0.0842105 0 9.62121 -0.0120301 -0.00280716 2.0763
0.0842105 0 9.81818 -0.00790205 -0.00255786 2.12945
0.0842105 0 10.0152 0.0139343 -0.00233426 2.1255
0.0842105 0 10.2121 0.0460447 -0.00213343 1.9829
0.0842105 0 10.4091 0.0538118 -0.0019528 1.72969
0.0842105 0 10.6061 0.0250643 -0.0017901 1.5328
0.0842105 0 10.803 -0.00879203 -0.00164333 1.50174
0.0842105 0 11 -0.0210097 -0.00151075 1.58324
0.0842105 0 11.197 -0.0175914 -0.0013908 1.67721
0.0842105 0 11.3939 -0.0117785 -0.00128212 1.74585
0.0842105 0 11.5909 -0.00662413 -0.00118352 1.78858
0.0842105 0 11.7879 -0.0027582 -0.00109392 1.80975
0.0842105 0 11.9848 -0.00114343 -0.00101241 1.81771
0.0842105 0 12.1818 -0.00144094 -0.000938132 1.8235
0.0842105 0 12.3788 -0.00116221 -0.000870365 1.8304
0.0842105 0 12.5758 0.000137316 -0.000808454 1.83306
0.0842105 0 12.7727 0.000848654 -0.000751816 1.83015
0.0842105 0 12.9697 5.31357e-06 -0.000699937 1.8277
0.0842105 0 13.1667 -0.000628294 -0.000652357 1.82997
0.0842105 0 13.3636 0.000195958 -0.000608664 1.8316
0.0842105 0 13.5606 0.00111657 -0.000568494 1.82821
0.0842105 0 13.7576 0.000616766 -0.000531517 1.82347
0.0842105 0 13.9545 -0.000405299 -0.00049744 1.82348
0.0842105 0 14.1515 1.10307e-05 -0.000466 1.82525
0.0842105 0 14.3485 0.00111313 -0.000436961 1.82261
0.0842105 0 14.5455 0.0011547 -0.00041011 1.81657
0.0842105 0 14.7424 7.08853e-05 -0.000385256 1.81377
0.0842105 0 14.9394 6.28157e-05 -0.000362226 1.8144
0.0842105 0 15.1364 0.00125721 -0.000340865 1.8116
0.0842105 0 15.3333 0.00194855 -0.000321031 1.8035
0.0842105 0 15.5303 0.00127208 -0.000302598 1.79558
0.0842105 0 15.7273 0.00113107 -0.000285451 1.79081
0.0842105 0 15.9242 0.00269466 -0.000269484 1.78241
0.0842105 0 16.1212 0.00466445 -0.000254604 1.76479
0.0842105 0 16.3182 0.0057997 -0.000240723 1.73955
0.0842105 0 16.5152 0.00734551 -0.000227763 1.70895
0.0842105 0 16.7121 0.01072 -0.000215654 1.66579
0.0842105 0 16.9091 0.0118706 -0.000204329 1.60689
0.0842105 0 17.1061 0.00241824 -0.000193729 1.56063
0.0842105 0 17.303 -0.0100569 -0.0001838 1.56781
0.0842105 0 17.5 -0.0117718 -0.000174492 1.58197
0.126316 0 -2 -0.594325 0.00595819 6.78402
0.126316 0 -1.80303 -0.719431 0.00662074 8.84948
0.126316 0 -1.60606 -0.770575 0.0073652 11.2156
0.126316 0 -1.40909 -0.710742 0.00820117 13.569
0.126316 0 -1.21212 -0.574297 0.0091388 15.5902
0.126316 0 -1.01515 -0.424503 0.0101885 17.1417
0.126316 0 -0.818182 -0.298566 0.0113603 18.2552
0.126316 0 -0.621212 -0.200446 0.0126634 19.0223
0.126316 0 -0.424242 -0.119366 0.0141048 19.5139
0.126316 0 -0.227273 -0.0494879 0.0156879 19.7706
0.126316 0 -0.030303 0.0097218 0.0174099 19.826
0.126316 0 0.166667 0.0626003 0.0192592 19.7096
0.126316 0 0.363636 0.117932 0.0212113 19.4267
0.126316 0 0.560606 0.176528 0.0232239 18.9633
0.126316 0 0.757576 0.2289 0.0252317 18.3214
0.126316 0 0.954545 0.267313 0.0271399 17.5363
0.126316 0 1.15152 0.29589 0.0288198 16.6497
0.126316 0 1.34848 0.322727 0.0301059 15.678
0.126316 0 1.54545 0.348298 0.0307992 14.6225
0.126316 0 1.74242 0.368609 0.0306779 13.4939
0.126316 0 1.93939 0.387205 0.0295204 12.3084
0.126316 0 2.13636 0.415064 0.0271399 11.0542
0.126316 0 2.33333 0.450379 0.0234287 9.69558
0.126316 0 2.5303 0.461683 0.0184028 8.24627
0.126316 0 2.72727 0.404318 0.0122323 6.85671
0.126316 0 2.92424 0.275737 0.00524541 5.7714
0.126316 0 3.12121 0.123604 -0.00210542 5.15062
0.126316 0 3.31818 0.00579141 -0.00930917 4.97682
0.126316 0 3.51515 -0.0297782 -0.0158787 5.05808
0.126316 0 3.71212 0.0118348 -0.0214263 5.11094
0.126316 0 3.90909 0.0463878 -0.0257123 5.00392
0.126316 0 4.10606 0.00516153 -0.028657 4.90099
0.126316 0 4.30303 -0.0643353 -0.0303202 5.01384
0.126316 0 4.5 -0.057536 -0.0308602 5.25592
0.126316 0 4.69697 0.025546 -0.0304888 5.32682
0.126316 0 4.89394 0.0918526 -0.029431 5.12946
0.126316 0 5.09091 0.104446 -0.0278977 4.81109
0.126316 0 5.28788 0.0886041 -0.0260696 4.51027
0.126316 0 5.48485 0.0673518 -0.0240911 4.272
0.126316 0 5.68182 0.0474661 -0.022071 4.09878
0.126316 0 5.87879 0.034276 -0.0200865 3.97907
0.126316 0 6.07576 0.0302604 -0.0181891 3.88476
0.126316 0 6.27273 0.0308387 -0.0164104 3.79294
0.126316 0 6.4697 0.0315726 -0.014767 3.69782
0.126316 0 6.66667 0.0354729 -0.0132649 3.59838
0.126316 0 6.86364 0.0497387 -0.0119031 3.47189
0.126316 0 7.06061 0.0726193 -0.0106759 3.28427
0.126316 0 7.25758 0.0916412 -0.00957502 3.02365
0.126316 0 7.45455 0.0898223 -0.00859057 2.73149
0.126316 0 7.65152 0.0701488 -0.00771224 2.47907
